$GPGGA,190858.400,3921.7145,N,07503.5796,W,1,10,0.80,23.1,M,-34.1,M,,*67
$GPGGA,190858.600,3921.7164,N,07503.5805,W,1,10,0.80,23.2,M,-34.1,M,,*60
$GPGGA,190858.800,3921.7182,N,07503.5815,W,1,10,0.80,23.1,M,-34.1,M,,*64
$GPGGA,190859.000,3921.7199,N,07503.5828,W,1,10,0.80,23.1,M,-34.1,M,,*69
$GPGGA,190859.200,3921.7216,N,07503.5842,W,1,10,0.80,23.0,M,-34.1,M,,*62
$GPGGA,190859.400,3921.7233,N,07503.5856,W,1,10,0.80,23.1,M,-34.1,M,,*67
$GPGGA,190859.600,3921.7250,N,07503.5872,W,1,10,0.80,23.1,M,-34.1,M,,*66
$GPGGA,190859.800,3921.7266,N,07503.5888,W,1,10,0.80,23.2,M,-34.1,M,,*6B
$GPGGA,190900.000,3921.7282,N,07503.5907,W,1,10,0.80,23.1,M,-34.1,M,,*61
$GPGGA,190900.200,3921.7298,N,07503.5927,W,1,10,0.80,23.1,M,-34.1,M,,*6A
